GenomeID;Contigs
1846478835;JABMCY000000304
1846478835;JABMCY000000305
1846478835;JABMCY000000306
1846478835;JABMCY000000307
1846478835;JABMCY000000308
1846478835;JABMCY000000309
1846478835;JABMCY000000310
1846478835;JABMCY000000311
1846478835;JABMCY000000312
1846478835;JABMCY000000313
1846478835;JABMCY000000314
1846478835;JABMCY000000315
1846478835;JABMCY000000316
1846478835;JABMCY000000317
1846478835;JABMCY000000318
1846478835;JABMCY000000319
1846478835;JABMCY000000320
1846478835;JABMCY000000321
1846478835;JABMCY000000322
1846478835;JABMCY000000323
1846478835;JABMCY000000324
1846478835;JABMCY000000325
1846478835;JABMCY000000326
1846478835;JABMCY000000327
1846478835;JABMCY000000328
1846478835;JABMCY000000329
1846478835;JABMCY000000330
1846478835;JABMCY000000331
1846478835;JABMCY000000332
1846478835;JABMCY000000333
1846478835;JABMCY000000334
1846478835;JABMCY000000335
1846478835;JABMCY000000336
1846478835;JABMCY000000337
1846478835;JABMCY000000338
1846478835;JABMCY000000339
1846478835;JABMCY000000340
1846478835;JABMCY000000341
1846478835;JABMCY000000342
1846478835;JABMCY000000343
1846478835;JABMCY000000344
1846478835;JABMCY000000345
1846478835;JABMCY000000346
1846478835;JABMCY000000347
1846478835;JABMCY000000348
1846478835;JABMCY000000349
1846478835;JABMCY000000350
1846478835;JABMCY000000351
1846478835;JABMCY000000352
1846478835;JABMCY000000353
1846478835;JABMCY000000354
1846478835;JABMCY000000355
1846478835;JABMCY000000356
1846478835;JABMCY000000357
1846478835;JABMCY000000358
1846478835;JABMCY000000359
1846478835;JABMCY000000360
1846478835;JABMCY000000361
1846478835;JABMCY000000362
1846478835;JABMCY000000363
1846478835;JABMCY000000364
1846478835;JABMCY000000365
1846478835;JABMCY000000366
1846478835;JABMCY000000367
1846478835;JABMCY000000368
1846478835;JABMCY000000369
1846478835;JABMCY000000370
1846478835;JABMCY000000371
1846478835;JABMCY000000372
1846478835;JABMCY000000373
1846478835;JABMCY000000374
1846478835;JABMCY000000375
1846478835;JABMCY000000376
1846478835;JABMCY000000377
1846478835;JABMCY000000378
1846478835;JABMCY000000379
1846478835;JABMCY000000380
1846478835;JABMCY000000381
1846478835;JABMCY000000382
1846478835;JABMCY000000383
1846478835;JABMCY000000384
1846478835;JABMCY000000385
1846478835;JABMCY000000386
1846478835;JABMCY000000387
1846478835;JABMCY000000388
1846478835;JABMCY000000389
1846478835;JABMCY000000390
1846478835;JABMCY000000391
1846478835;JABMCY000000392
1846478835;JABMCY000000393
1846478835;JABMCY000000394
1846478835;JABMCY000000395
1846478835;JABMCY000000396
1846478835;JABMCY000000397
1846478835;JABMCY000000398
1846478835;JABMCY000000399
1846478835;JABMCY000000400
1846478835;JABMCY000000401
1846478835;JABMCY000000402
1846478835;JABMCY000000403
1846478835;JABMCY000000404
1846478835;JABMCY000000405
1846478835;JABMCY000000406
1846478835;JABMCY000000407
1846478835;JABMCY000000408
1846478835;JABMCY000000409
1846478835;JABMCY000000410
1846478835;JABMCY000000411
1846478835;JABMCY000000412
1846478835;JABMCY000000413
1846478835;JABMCY000000414
1846478835;JABMCY000000415
1846478835;JABMCY000000416
1846478835;JABMCY000000417
1846478835;JABMCY000000418
1846478835;JABMCY000000419
1846478835;JABMCY000000420
1846478835;JABMCY000000421
1846478835;JABMCY000000422
1846478835;JABMCY000000423
1846478835;JABMCY000000424
1846478835;JABMCY000000425
1846478835;JABMCY000000426
1846478835;JABMCY000000427
1846478835;JABMCY000000428
1846478835;JABMCY000000429
1846478835;JABMCY000000430
1846478835;JABMCY000000431
1846478835;JABMCY000000432
1846478835;JABMCY000000433
1846478835;JABMCY000000434
1846478835;JABMCY000000435
1846478835;JABMCY000000436
1846478835;JABMCY000000437
1846478835;JABMCY000000438
1846478835;JABMCY000000439
1846478835;JABMCY000000440
1846478835;JABMCY000000441
1846478835;JABMCY000000442
1846478835;JABMCY000000443
1846478835;JABMCY000000444
1846478835;JABMCY000000445
1846478835;JABMCY000000446
1846478835;JABMCY000000447
1846478835;JABMCY000000448
1846478835;JABMCY000000449
1846478835;JABMCY000000450
1846478835;JABMCY000000451
1846478835;JABMCY000000452
1846478835;JABMCY000000453
1846478835;JABMCY000000454
1846478835;JABMCY000000455
1846478835;JABMCY000000456
1846478835;JABMCY000000457
1846478835;JABMCY000000458
1846478835;JABMCY000000459
1846478835;JABMCY000000460
1846478835;JABMCY000000461
1846478835;JABMCY000000462
1846478835;JABMCY000000463
1846478835;JABMCY000000464
1846478835;JABMCY000000465
1846478835;JABMCY000000466
1846478835;JABMCY000000467
1846478835;JABMCY000000468
1846478835;JABMCY000000469
1846478835;JABMCY000000470
1846478835;JABMCY000000471
1846478835;JABMCY000000472
1846478835;JABMCY000000473
1846478835;JABMCY000000474
1846478835;JABMCY000000475
1846478835;JABMCY000000476
1846478835;JABMCY000000477
1846478835;JABMCY000000478
1846478835;JABMCY000000479
1846478835;JABMCY000000480
1846478835;JABMCY000000481
1846478835;JABMCY000000482
1846478835;JABMCY000000483
1846478835;JABMCY000000484
1846478835;JABMCY000000485
1846478835;JABMCY000000486
1846478835;JABMCY000000487
1846478835;JABMCY000000488
1846478835;JABMCY000000489
1846478835;JABMCY000000490
1846478835;JABMCY000000491
1846478835;JABMCY000000492
1846478835;JABMCY000000493
1846478835;JABMCY000000494
1846478835;JABMCY000000495
1846478835;JABMCY000000496
1846478835;JABMCY000000497
1846478835;JABMCY000000498
1846478835;JABMCY000000499
1846478835;JABMCY000000500
1846478835;JABMCY000000501
1846478835;JABMCY000000502
1846478835;JABMCY000000503
1846478835;JABMCY000000504
1846478835;JABMCY000000505
1846478835;JABMCY000000506
1846478835;JABMCY000000507
1846478835;JABMCY000000508
1846478835;JABMCY000000509
1846478835;JABMCY000000510
1846478835;JABMCY000000511
1846478835;JABMCY000000512
1846478835;JABMCY000000513
1846478835;JABMCY000000514
1846478835;JABMCY000000515
1846478835;JABMCY000000516
1846478835;JABMCY000000517
1846478835;JABMCY000000518
1846478835;JABMCY000000519
1846478835;JABMCY000000520
1846478835;JABMCY000000521
1846478835;JABMCY000000522
1846478835;JABMCY000000523
1846478835;JABMCY000000524
1846478835;JABMCY000000525
1846478835;JABMCY000000526
1846478835;JABMCY000000527
1846478835;JABMCY000000528
1846478835;JABMCY000000529
1846478835;JABMCY000000530
1846478835;JABMCY000000531
1846478835;JABMCY000000532
1846478835;JABMCY000000533
1846478835;JABMCY000000534
1846478835;JABMCY000000535
1846478835;JABMCY000000536
1846478835;JABMCY000000537
1846478835;JABMCY000000538
1846478835;JABMCY000000539
1846478835;JABMCY000000540
1846478835;JABMCY000000541
1846478835;JABMCY000000542
1846478835;JABMCY000000543
1846478835;JABMCY000000544
1846478835;JABMCY000000545
1846478835;JABMCY000000546
1846478835;JABMCY000000547
1846478835;JABMCY000000548
1846478835;JABMCY000000549
1846478835;JABMCY000000550
1846478835;JABMCY000000551
1846478835;JABMCY000000552
1846478835;JABMCY000000553
1846478835;JABMCY000000554
1846478835;JABMCY000000555
1846478835;JABMCY000000556
1846478835;JABMCY000000557
1846478835;JABMCY000000558
1846478835;JABMCY000000559
1846478835;JABMCY000000560
1846478835;JABMCY000000561
1846478835;JABMCY000000562
1846478835;JABMCY000000563
1846478835;JABMCY000000564
1846478835;JABMCY000000565
1846478835;JABMCY000000566
1846478835;JABMCY000000567
1846478835;JABMCY000000568
1846478835;JABMCY000000569
1846478835;JABMCY000000570
1846478835;JABMCY000000571
1846478835;JABMCY000000572
1846478835;JABMCY000000573
1846478835;JABMCY000000574
1846478835;JABMCY000000575
1846478835;JABMCY000000576
1846478835;JABMCY000000577
1846478835;JABMCY000000578
1846478835;JABMCY000000579
1846478835;JABMCY000000580
1846478835;JABMCY000000581
1846478835;JABMCY000000582
1846478835;JABMCY000000583
1846478835;JABMCY000000584
1846478835;JABMCY000000585
1846478835;JABMCY000000586
1846478835;JABMCY000000587
1846478835;JABMCY000000588
1846478835;JABMCY000000589
1846478835;JABMCY000000590
1846478835;JABMCY000000591
1846478835;JABMCY000000592
1846478835;JABMCY000000593
1846478835;JABMCY000000594
1846478835;JABMCY000000595
1846478835;JABMCY000000596
1846478835;JABMCY000000597
1846478835;JABMCY000000598
1846478835;JABMCY000000599
1846478835;JABMCY000000600
1846478835;JABMCY000000601
1846478835;JABMCY000000602
1846478835;JABMCY000000603
1846478835;JABMCY000000604
1846478835;JABMCY000000605
1846478835;JABMCY000000606
1846478835;JABMCY000000607
1846478835;JABMCY000000608
1846478835;JABMCY000000609
1846478835;JABMCY000000610
1846478835;JABMCY000000611
1846478835;JABMCY000000612
1846478835;JABMCY000000613
1846478835;JABMCY000000614
1846478835;JABMCY000000615
1846478835;JABMCY000000616
1846478835;JABMCY000000617
1846478835;JABMCY000000618
1846478835;JABMCY000000619
1846478835;JABMCY000000620
1846478835;JABMCY000000621
1846478835;JABMCY000000622
1846478835;JABMCY000000623
1846478835;JABMCY000000624
1846478835;JABMCY000000625
1846478835;JABMCY000000626
1846478835;JABMCY000000627
1846478835;JABMCY000000628
1846478835;JABMCY000000629
1846478835;JABMCY000000630
1846478835;JABMCY000000631
1846478835;JABMCY000000632
1846478835;JABMCY000000633
1846478835;JABMCY000000634
1846478835;JABMCY000000635
1846478835;JABMCY000000636
1846478835;JABMCY000000637
1846478835;JABMCY000000638
1846478835;JABMCY000000639
1846478835;JABMCY000000640
1846478835;JABMCY000000641
1846478835;JABMCY000000642
1846478835;JABMCY000000643
1846478835;JABMCY000000644
1846478835;JABMCY000000645
1846478835;JABMCY000000646
1846478835;JABMCY000000647
1846478835;JABMCY000000648
1846478835;JABMCY000000649
1846478835;JABMCY000000650
1846478835;JABMCY000000651
1846478835;JABMCY000000652
1846478835;JABMCY000000653
1846478835;JABMCY000000654
1846478835;JABMCY000000655
1846478835;JABMCY000000656
1846478835;JABMCY000000657
1846478835;JABMCY000000658
1846478835;JABMCY000000659
1846478835;JABMCY000000660
1846478835;JABMCY000000661
1846478835;JABMCY000000662
1846478835;JABMCY000000663
1846478835;JABMCY000000664
1846478835;JABMCY000000665
1846478835;JABMCY000000666
1846478835;JABMCY000000667
1846478835;JABMCY000000668
1846478835;JABMCY000000669
1846478835;JABMCY000000670
1846478835;JABMCY000000671
1846478835;JABMCY000000672
1846478835;JABMCY000000673
1846478835;JABMCY000000674
1846478835;JABMCY000000675
1846478835;JABMCY000000676
1846478835;JABMCY000000677
1846478835;JABMCY000000678
1846478835;JABMCY000000679
1846478835;JABMCY000000680
1846478835;JABMCY000000681
1846478835;JABMCY000000682
1846478835;JABMCY000000683
1846478835;JABMCY000000684
1846478835;JABMCY000000685
1846478835;JABMCY000000686
1846478835;JABMCY000000687
1846478835;JABMCY000000688
1846478835;JABMCY000000689
1846478835;JABMCY000000690
1846478835;JABMCY000000691
1846478835;JABMCY000000692
1846478835;JABMCY000000693
1846478835;JABMCY000000694
1846478835;JABMCY000000695
1846478835;JABMCY000000696
1846478835;JABMCY000000697
1846478835;JABMCY000000698
1846478835;JABMCY000000699
1846478835;JABMCY000000700
1846478835;JABMCY000000701
1846478835;JABMCY000000702
1846478835;JABMCY000000703
1846478835;JABMCY000000704
1846478835;JABMCY000000705
1846478835;JABMCY000000706
1846478835;JABMCY000000707
1846478835;JABMCY000000708
1846478835;JABMCY000000709
1846478835;JABMCY000000710
1846478835;JABMCY000000711
1846478835;JABMCY000000712
1846478835;JABMCY000000713
1846478835;JABMCY000000714
1846478835;JABMCY000000715
1846478835;JABMCY000000716
1846478835;JABMCY000000717
1846478835;JABMCY000000718
1846478835;JABMCY000000719
1846478835;JABMCY000000720
1846478835;JABMCY000000721
1846478835;JABMCY000000722
1846478835;JABMCY000000723
1846478835;JABMCY000000724
1846478835;JABMCY000000725
1846478835;JABMCY000000726
1846478835;JABMCY000000727
1846478835;JABMCY000000728
1846478835;JABMCY000000729
1846478835;JABMCY000000730
1846478835;JABMCY000000731
1846478835;JABMCY000000732
1846478835;JABMCY000000733
1846478835;JABMCY000000734
1846478835;JABMCY000000735
1846478835;JABMCY000000736
1846478835;JABMCY000000737
1846478835;JABMCY000000738
1846478835;JABMCY000000739
1846478835;JABMCY000000740
1846478835;JABMCY000000741
1846478835;JABMCY000000742
1846478835;JABMCY000000743
1846478835;JABMCY000000744
1846478835;JABMCY000000745
1846478835;JABMCY000000746
1846478835;JABMCY000000747
1846478835;JABMCY000000748
1846478835;JABMCY000000749
1846478835;JABMCY000000750
1846478835;JABMCY000000751
1846478835;JABMCY000000752
1846478835;JABMCY000000753
1846478835;JABMCY000000754
1846478835;JABMCY000000755
1846478835;JABMCY000000756
1846478835;JABMCY000000757
1846478835;JABMCY000000758
1846478835;JABMCY000000759
1846478835;JABMCY000000760
1846478835;JABMCY000000761
1846478835;JABMCY000000762
1846478835;JABMCY000000763
1846478835;JABMCY000000764
1846478835;JABMCY000000765
1846478835;JABMCY000000766
1846478835;JABMCY000000767
1846478835;JABMCY000000768
1846478835;JABMCY000000769
1846478835;JABMCY000000770
1846478835;JABMCY000000771
1846478835;JABMCY000000772
1846478835;JABMCY000000773
1846478835;JABMCY000000774
1846478835;JABMCY000000775
1846478835;JABMCY000000776
1846478835;JABMCY000000777
1846478835;JABMCY000000778
1846478835;JABMCY000000779
1846478835;JABMCY000000780
1846478835;JABMCY000000781
1846478835;JABMCY000000782
1846478835;JABMCY000000783
1846478835;JABMCY000000784
1846478835;JABMCY000000785
1846478835;JABMCY000000786
1846478835;JABMCY000000787
1846478835;JABMCY000000788
1846478835;JABMCY000000789
1846478835;JABMCY000000790
1846478835;JABMCY000000791
1846478835;JABMCY000000792
1846478835;JABMCY000000793
1846478835;JABMCY000000794
1846478835;JABMCY000000795
1846478835;JABMCY000000796
1846478835;JABMCY000000797
1846478835;JABMCY000000798
1846478835;JABMCY000000799
1846478835;JABMCY000000800
1846478835;JABMCY000000801
1846478835;JABMCY000000802
1846478835;JABMCY000000803
1846478835;JABMCY000000804
1846478835;JABMCY000000805
1846478835;JABMCY000000806
1846478835;JABMCY000000807
1846478835;JABMCY000000808
1846478835;JABMCY000000809
1846478835;JABMCY000000810
1846478835;JABMCY000000811
1846478835;JABMCY000000812
1846478835;JABMCY000000813
1846478835;JABMCY000000814
1846478835;JABMCY000000815
1846478835;JABMCY000000816
1846478835;JABMCY000000817
1846478835;JABMCY000000818
1846478835;JABMCY000000819
1846478835;JABMCY000000820
1846478835;JABMCY000000821
1846478835;JABMCY000000822
1846478835;JABMCY000000823
1846478835;JABMCY000000824
1846478835;JABMCY000000825
1846478835;JABMCY000000826
1846478835;JABMCY000000827
1846478835;JABMCY000000828
1846478835;JABMCY000000829
1846478835;JABMCY000000830
1846478835;JABMCY000000831
1846478835;JABMCY000000832
1846478835;JABMCY000000833
1846478835;JABMCY000000834
1846478835;JABMCY000000835
1846478835;JABMCY000000836
1846478835;JABMCY000000837
1846478835;JABMCY000000838
1846478835;JABMCY000000839
1846478835;JABMCY000000840
1846478835;JABMCY000000841
1846478835;JABMCY000000842
1846478835;JABMCY000000843
1846478835;JABMCY000000844
1846478835;JABMCY000000845
1846478835;JABMCY000000846
1846478835;JABMCY000000847
1846478835;JABMCY000000848
1846478835;JABMCY000000849
1846478835;JABMCY000000850
1846478835;JABMCY000000851
1846478835;JABMCY000000852
1846478835;JABMCY000000853
1846478835;JABMCY000000854
1846478835;JABMCY000000855
1846478835;JABMCY000000856
1846478835;JABMCY000000857
1846478835;JABMCY000000858
1846478835;JABMCY000000859
1846478835;JABMCY000000860
1846478835;JABMCY000000861
1846478835;JABMCY000000862
1846478835;JABMCY000000863
1846478835;JABMCY000000864
1846478835;JABMCY000000865
1846478835;JABMCY000000866
1846478835;JABMCY000000867
1846478835;JABMCY000000868
1846478835;JABMCY000000869
1846478835;JABMCY000000870
1846478835;JABMCY000000871
1846478835;JABMCY000000872
1846478835;JABMCY000000873
1846478835;JABMCY000000874
1846478835;JABMCY000000875
1846478835;JABMCY000000876
1846478835;JABMCY000000877
1846478835;JABMCY000000878
1846478835;JABMCY000000879
1846478835;JABMCY000000880
1846478835;JABMCY000000881
1846478835;JABMCY000000882
1846478835;JABMCY000000883
1846478835;JABMCY000000884
1846478835;JABMCY000000885
1846478835;JABMCY000000886
1846478835;JABMCY000000887
1846478835;JABMCY000000888
1846478835;JABMCY000000889
1846478835;JABMCY000000890
1846478835;JABMCY000000891
1846478835;JABMCY000000892
1846478835;JABMCY000000893
1846478835;JABMCY000000894
1846478835;JABMCY000000895
1846478835;JABMCY000000896
1846478835;JABMCY000000897
1846478835;JABMCY000000898
1846478835;JABMCY000000899
1846478835;JABMCY000000900
1846478835;JABMCY000000901
1846478835;JABMCY000000902
1846478835;JABMCY000000903
1846478835;JABMCY000000904
1846478835;JABMCY000000905
1846478835;JABMCY000000906
1846478835;JABMCY000000907
1846478835;JABMCY000000908
1846478835;JABMCY000000909
1846478835;JABMCY000000910
1846478835;JABMCY000000911
1846478835;JABMCY000000912
1846478835;JABMCY000000913
1846478835;JABMCY000000914
1846478835;JABMCY000000915
1846478835;JABMCY000000916
1846478835;JABMCY000000917
1846478835;JABMCY000000918
1846478835;JABMCY000000919
1846478835;JABMCY000000920
1846478835;JABMCY000000921
1846478835;JABMCY000000922
1846478835;JABMCY000000923
1846478835;JABMCY000000924
1846478835;JABMCY000000925
1846478835;JABMCY000000926
1846478835;JABMCY000000927
1846478835;JABMCY000000928
1846478835;JABMCY000000929
1846478835;JABMCY000000930
1846478835;JABMCY000000931
1846478835;JABMCY000000932
1846478835;JABMCY000000933
1846478835;JABMCY000000934
1846478835;JABMCY000000935
1846478835;JABMCY000000936
1846478835;JABMCY000000937
1846478835;JABMCY000000938
1846478835;JABMCY000000939
1846478835;JABMCY000000940
1846478835;JABMCY000000941
1846478835;JABMCY000000942
1846478835;JABMCY000000943
1846478835;JABMCY000000944
1846478835;JABMCY000000945
1846478835;JABMCY000000946
1846478835;JABMCY000000947
1846478835;JABMCY000000948
1846478835;JABMCY000000949
1846478835;JABMCY000000950
1846478835;JABMCY000000951
1846478835;JABMCY000000952
1846478835;JABMCY000000953
1846478835;JABMCY000000954
1846478835;JABMCY000000955
1727723441;CABIWF000000001
1727723441;CABIWF000000002
1727723441;CABIWF000000003
1727723441;CABIWF000000004
1727723441;CABIWF000000005
1727723441;CABIWF000000006
1727723441;CABIWF000000007
1727723441;CABIWF000000008
1727723441;CABIWF000000009
1727723441;CABIWF000000010
1727723441;CABIWF000000011
1727723441;CABIWF000000012
1727723441;CABIWF000000013
1727723441;CABIWF000000014
1727749245;CABIVW000000001
1727749245;CABIVW000000002
1727749245;CABIVW000000003
1727749245;CABIVW000000004
1727749245;CABIVW000000005
1727749245;CABIVW000000006
1727749245;CABIVW000000007
1727749245;CABIVW000000008
1727749245;CABIVW000000009
1727749245;CABIVW000000010
1727749245;CABIVW000000011
1727749245;CABIVW000000012
1727749245;CABIVW000000013
1727749245;CABIVW000000014
1727749245;CABIVW000000015
1727749245;CABIVW000000016
1727749245;CABIVW000000017
1727749245;CABIVW000000018
1727749245;CABIVW000000019
1727749245;CABIVW000000020
1727749245;CABIVW000000021
1727749245;CABIVW000000022
1727749245;CABIVW000000023
1727749245;CABIVW000000024
1727749245;CABIVW000000025
1727749245;CABIVW000000026
1727749245;CABIVW000000027
1727749245;CABIVW000000028
1727749245;CABIVW000000029
1727749245;CABIVW000000030
1727749245;CABIVW000000031
1727749245;CABIVW000000032
1727749245;CABIVW000000033
1727749245;CABIVW000000034
1727749245;CABIVW000000035
1727749245;CABIVW000000036
1724321498;BKAZ00000001
1724321498;BKAZ00000002
1724321498;BKAZ00000003
1724321498;BKAZ00000004
1724321498;BKAZ00000005
1724321498;BKAZ00000006
1724321498;BKAZ00000007
1724321498;BKAZ00000008
1724321498;BKAZ00000009
1724321498;BKAZ00000010
1724321498;BKAZ00000011
1724321498;BKAZ00000012
1724321498;BKAZ00000013
1724321498;BKAZ00000014
1724321498;BKAZ00000015
1724321498;BKAZ00000016
1724321498;BKAZ00000017
1724321498;BKAZ00000018
1724321498;BKAZ00000019
1724321498;BKAZ00000020
1724321498;BKAZ00000021
1724321498;BKAZ00000022
1724321498;BKAZ00000023
1724321498;BKAZ00000024
1724321498;BKAZ00000025
1724321498;BKAZ00000026
1724321498;BKAZ00000027
1724321498;BKAZ00000028
1724321498;BKAZ00000029
1724321498;BKAZ00000030
1724321498;BKAZ00000031
1724321498;BKAZ00000032
1724321498;BKAZ00000033
1724321498;BKAZ00000034
1724321498;BKAZ00000035
1724321498;BKAZ00000036
1724321498;BKAZ00000037
1724321498;BKAZ00000038
1724321498;BKAZ00000039
1724321498;BKAZ00000040
1724321498;BKAZ00000041
1724321498;BKAZ00000042
1724321498;BKAZ00000043
1724321498;BKAZ00000044
1724321498;BKAZ00000045
1724321498;BKAZ00000046
1724321498;BKAZ00000047
1724321498;BKAZ00000048
1724321498;BKAZ00000049
1724321498;BKAZ00000050
1724321498;BKAZ00000051
1724321498;BKAZ00000052
1724321498;BKAZ00000053
1724321498;BKAZ00000054
1724321498;BKAZ00000055
1724321498;BKAZ00000056
1724321498;BKAZ00000057
1724321498;BKAZ00000058
1724321498;BKAZ00000059
1724321498;BKAZ00000060
1724321498;BKAZ00000061
1724321498;BKAZ00000062
1724321498;BKAZ00000063
1724321498;BKAZ00000064
1724321498;BKAZ00000065
1724321498;BKAZ00000066
1724321498;BKAZ00000067
1724321498;BKAZ00000068
1724321498;BKAZ00000069
1724321498;BKAZ00000070
1724321498;BKAZ00000071
1724321498;BKAZ00000072
1724321498;BKAZ00000073
1724321498;BKAZ00000074
1724321498;BKAZ00000075
1724321498;BKAZ00000076
1724321498;BKAZ00000077
1724321498;BKAZ00000078
1724321498;BKAZ00000079
1724321498;BKAZ00000080
1719196284;CP031275
1719272334;VEDS00000001
1719272334;VEDS00000002
1719272334;VEDS00000003
1719272334;VEDS00000004
1719272334;VEDS00000005
1719272334;VEDS00000006
1719272334;VEDS00000007
1719272334;VEDS00000008
1719272334;VEDS00000009
1719272334;VEDS00000010
1719272334;VEDS00000011
1719272334;VEDS00000012
1719272334;VEDS00000013
1719272334;VEDS00000014
1719272334;VEDS00000015
1719272334;VEDS00000016
1719272334;VEDS00000017
1719272334;VEDS00000018
1719272334;VEDS00000019
1719272334;VEDS00000020
1719272334;VEDS00000021
1719272334;VEDS00000022
1719272334;VEDS00000023
1719272334;VEDS00000024
1719272334;VEDS00000025
1719272334;VEDS00000026
1719272334;VEDS00000027
1719272334;VEDS00000028
1719272334;VEDS00000029
1719272334;VEDS00000030
1719272334;VEDS00000031
1719272334;VEDS00000032
1719272334;VEDS00000033
1719272334;VEDS00000034
1719272334;VEDS00000035
1719272334;VEDS00000036
1719272334;VEDS00000037
1719272334;VEDS00000038
1719272334;VEDS00000039
1719272334;VEDS00000040
1719272334;VEDS00000041
1719272334;VEDS00000042
1719272334;VEDS00000043
1719272334;VEDS00000044
1719272334;VEDS00000045
1719272334;VEDS00000046
1719272334;VEDS00000047
1719272334;VEDS00000048
1719272334;VEDS00000049
1719272334;VEDS00000050
1719272334;VEDS00000051
1719272334;VEDS00000052
1674384792;VBTJ00000001
1674384792;VBTJ00000002
1674384792;VBTJ00000003
1674384792;VBTJ00000004
1674384792;VBTJ00000005
1674384792;VBTJ00000006
1674384792;VBTJ00000007
1674384792;VBTJ00000008
1674384792;VBTJ00000009
1674384792;VBTJ00000010
1674384792;VBTJ00000011
1674384792;VBTJ00000012
1674384792;VBTJ00000013
1674384792;VBTJ00000014
1607025907;SPOU00000001
1607025907;SPOU00000002
1607025907;SPOU00000003
1607025907;SPOU00000004
1607025907;SPOU00000005
1607025907;SPOU00000006
1607025907;SPOU00000007
1607025907;SPOU00000008
1607025907;SPOU00000009
1607025907;SPOU00000010
1607025907;SPOU00000011
1607025907;SPOU00000012
1607025907;SPOU00000013
1607025907;SPOU00000014
1607025907;SPOU00000015
1607025907;SPOU00000016
1607025907;SPOU00000017
1607025907;SPOU00000018
1607025907;SPOU00000019
1607025907;SPOU00000020
1607025907;SPOU00000021
1607025907;SPOU00000022
1607025907;SPOU00000023
1607025907;SPOU00000024
1607025907;SPOU00000025
1607025907;SPOU00000026
1607025907;SPOU00000027
1607025907;SPOU00000028
1607025907;SPOU00000029
1607025907;SPOU00000030
1607025907;SPOU00000031
1607025907;SPOU00000032
1607025907;SPOU00000033
1607025907;SPOU00000034
1607025907;SPOU00000035
1607025907;SPOU00000036
1607025907;SPOU00000037
1607025907;SPOU00000038
1607025907;SPOU00000039
1607025907;SPOU00000040
1607025907;SPOU00000041
1607025907;SPOU00000042
1607025907;SPOU00000043
1607025907;SPOU00000044
1607025907;SPOU00000045
1607025907;SPOU00000046
1607025907;SPOU00000047
1607025907;SPOU00000048
1607025907;SPOU00000049
1607025907;SPOU00000050
1607025907;SPOU00000051
1607025907;SPOU00000052
1607025907;SPOU00000053
1607025907;SPOU00000054
1607025907;SPOU00000055
1607025907;SPOU00000056
1607025907;SPOU00000057
1607025907;SPOU00000058
1607025907;SPOU00000059
1607025907;SPOU00000060
1607025907;SPOU00000061
1607025907;SPOU00000062
1607025907;SPOU00000063
1607025907;SPOU00000064
1607025907;SPOU00000065
1607025907;SPOU00000066
1607025907;SPOU00000067
1607025907;SPOU00000068
1607025907;SPOU00000069
1607025907;SPOU00000070
1607025907;SPOU00000071
1607025907;SPOU00000072
1607025907;SPOU00000073
1607025907;SPOU00000074
1607025907;SPOU00000075
1524701546;NWQI00000001
1524701546;NWQI00000002
1524701546;NWQI00000003
1524701546;NWQI00000004
1524701546;NWQI00000005
1524701546;NWQI00000006
1524701546;NWQI00000007
1524701546;NWQI00000008
1524701546;NWQI00000009
1524701546;NWQI00000010
1524701546;NWQI00000011
1524701546;NWQI00000012
1524701546;NWQI00000013
1524701546;NWQI00000014
1524701546;NWQI00000015
1524701546;NWQI00000016
1480974165;QXUA00000001
1480974165;QXUA00000002
1480974165;QXUA00000003
1480974165;QXUA00000004
1480974165;QXUA00000005
1480974165;QXUA00000006
1480974165;QXUA00000007
1480974165;QXUA00000008
1480974165;QXUA00000009
1480974165;QXUA00000010
1480974165;QXUA00000011
1480974165;QXUA00000012
1480974165;QXUA00000013
1480974165;QXUA00000014
1480974165;QXUA00000015
1480974165;QXUA00000016
1480974165;QXUA00000017
1480974165;QXUA00000018
1480974165;QXUA00000019
1480974165;QXUA00000020
1480974165;QXUA00000021
1480974165;QXUA00000022
1480974165;QXUA00000023
1480974165;QXUA00000024
1480974165;QXUA00000025
1480974165;QXUA00000026
1480974165;QXUA00000027
1480974165;QXUA00000028
1480974165;QXUA00000029
1480974165;QXUA00000030
1480974165;QXUA00000031
1480974165;QXUA00000032
1480974165;QXUA00000033
1480974165;QXUA00000034
1480974165;QXUA00000035
1480974165;QXUA00000036
1480974165;QXUA00000037
1480974165;QXUA00000038
1480974165;QXUA00000039
1480974165;QXUA00000040
1480974165;QXUA00000041
1480974165;QXUA00000042
1480974165;QXUA00000043
1480974165;QXUA00000044
1480974165;QXUA00000045
1480974165;QXUA00000046
1480974165;QXUA00000047
1480974165;QXUA00000048
1480974165;QXUA00000049
1480974165;QXUA00000050
1480974165;QXUA00000051
1480974165;QXUA00000052
1480974165;QXUA00000053
1480974165;QXUA00000054
1480974165;QXUA00000055
1480974165;QXUA00000056
1480974165;QXUA00000057
1480974165;QXUA00000058
1480974165;QXUA00000059
1480974165;QXUA00000060
1480974165;QXUA00000061
1480974165;QXUA00000062
1480974165;QXUA00000063
1480974165;QXUA00000064
1480974165;QXUA00000065
1480974165;QXUA00000066
1480974165;QXUA00000067
1480974165;QXUA00000068
1480974165;QXUA00000069
1480974165;QXUA00000070
1480974165;QXUA00000071
1480974165;QXUA00000072
1480974165;QXUA00000073
1480974165;QXUA00000074
1480974165;QXUA00000075
